name,latitude,longitude,info
Reconstruirbr,-23.011634,-46.9998511,"{""@id"": ""node/12339725520"", ""amenity"": ""restaurant"", ""name"": ""Reconstruirbr"", ""opening_hours"": ""We-Fr 09:00-17:00"", ""outdoor_seating"": ""yes"", ""phone"": ""+55 19 9 9948 3499"", ""website"": ""https://reconstruirbr.com.br""}"
Casa Turca,-23.6434102,-46.7013928,"{""@id"": ""node/12342350346"", ""amenity"": ""restaurant"", ""indoor_seating"": ""yes"", ""name"": ""Casa Turca"", ""outdoor_seating"": ""no""}"
Quente da Boca,-23.560781,-46.6775871,"{""@id"": ""node/12344833909"", ""addr:housenumber"": ""519"", ""addr:street"": ""Rua Jo\u00e3o Moura"", ""amenity"": ""restaurant"", ""name"": ""Quente da Boca""}"
Meu Cantinho,-3.8402134,-38.4791477,"{""@id"": ""node/12345567801"", ""addr:housenumber"": ""10215"", ""addr:postcode"": ""60871-685"", ""addr:street"": ""Avenida Washington Soares"", ""amenity"": ""restaurant"", ""contact:instagram"": ""meucantinho_tapioqueiras"", ""cuisine"": ""regional"", ""internet_access"": ""wlan"", ""name"": ""Meu Cantinho"", ""opening_hours"": ""Mo-Su 07:00-21:00""}"
TGI Fridays,-23.4286286,-46.4830571,"{""@id"": ""node/12346861158"", ""amenity"": ""restaurant"", ""brand"": ""TGI Fridays"", ""brand:wikidata"": ""Q1524184"", ""check_date"": ""2024-11-15"", ""cuisine"": ""american"", ""description"": ""In here, it's always Friday."", ""name"": ""TGI Fridays""}"
Restaurante e Lanchonete Charme de Congonhas,-23.6231491,-46.6626689,"{""@id"": ""node/12351365372"", ""addr:street"": ""Rua Baronesa de Bela Vista"", ""amenity"": ""restaurant"", ""cuisine"": ""regional"", ""name"": ""Restaurante e Lanchonete Charme de Congonhas"", ""outdoor_seating"": ""yes"", ""toilets"": ""yes""}"
Citta RJ,-22.9314321,-43.1792147,"{""@id"": ""node/12351531340"", ""amenity"": ""restaurant"", ""name"": ""Citta RJ""}"
Bali no Cais,38.7068792,-9.1424997,"{""@id"": ""node/12352005356"", ""amenity"": ""restaurant"", ""cuisine"": ""indonesian"", ""name"": ""Bali no Cais""}"
Patroni,-23.577608,-48.0373333,"{""@id"": ""node/12352168653"", ""amenity"": ""restaurant"", ""brand"": ""Patroni"", ""brand:wikidata"": ""Q117467086"", ""cuisine"": ""pizza"", ""name"": ""Patroni""}"
Guilhotina Bar,-23.5606754,-46.6992408,"{""@id"": ""node/12356948989"", ""addr:housenumber"": ""84"", ""amenity"": ""bar"", ""name"": ""Guilhotina Bar""}"
Tanto Faz,-22.8803657,-43.1013863,"{""@id"": ""node/12358866113"", ""amenity"": ""restaurant"", ""cuisine"": ""pizza"", ""mobile"": ""(21) 99793-4896"", ""name"": ""Tanto Faz"", ""opening_hours"": ""Tu-Su 17:00-23:30""}"
Takiy San,-21.1954931,-50.4376444,"{""@id"": ""node/12360446150"", ""amenity"": ""restaurant"", ""cuisine"": ""japanese"", ""name"": ""Takiy San""}"
Bar dos Amigos,-21.192878,-50.4380942,"{""@id"": ""node/12360517535"", ""amenity"": ""pub"", ""name"": ""Bar dos Amigos""}"
Bar dos Amigos,-23.8690087,-47.0038065,"{""@id"": ""node/12364809244"", ""amenity"": ""pub"", ""name"": ""Bar dos Amigos"", ""opening_hours"": ""Mo-Su 09:00-19:00""}"
Peixão,-25.4710027,-49.2305352,"{""@id"": ""node/12367760666"", ""addr:housenumber"": ""4472"", ""addr:street"": ""Avenida Comendador Franco"", ""amenity"": ""restaurant"", ""cuisine"": ""seafood"", ""name"": ""Peix\u00e3o""}"
Zeca,-22.9253558,-43.1731499,"{""@id"": ""node/12368113054"", ""amenity"": ""pub"", ""name"": ""Zeca""}"
Spash,-3.1309645,-60.0234453,"{""@id"": ""node/12372390461"", ""amenity"": ""restaurant"", ""cuisine"": ""pizza"", ""name"": ""Spash""}"
Coco Bambu Beira Mar,-3.723575,-38.4874853,"{""@id"": ""node/12372656801"", ""amenity"": ""restaurant"", ""name"": ""Coco Bambu Beira Mar""}"
Samba &Gol,-22.8236539,-45.6700609,"{""@id"": ""node/12373970712"", ""addr:city"": ""Santo Antonio do Pinhal"", ""addr:postcode"": ""12450-000"", ""addr:street"": ""Est\u00e1dio Maur\u00edcio Nader"", ""addr:suburb"": ""Centro"", ""amenity"": ""pub"", ""check_date:currency:XBT"": ""2024-11-25"", ""currency:XBT"": ""yes"", ""description"": ""Bar popular de esporte, servimos por\u00e7\u00f5es, comida caseira, cerveja gelada e transmitimos eventos esportivos na tv."", ""email"": ""dbsconect@gmail.com"", ""image"": ""https://image.nostr.build/fa5c8e8cc46ecefed15295c28a913ff8330b95d0547f88557bb35efdb3b0477f.png"", ""name"": ""Samba &Gol"", ""nohousenumber"": ""yes"", ""opening_hours"": ""Mo-Sa 11:00-15:00"", ""payment:bitcoin"": ""yes"", ""payment:cash"": ""yes"", ""payment:coinos"": ""yes"", ""phone"": ""+55 12 997026786"", ""website"": ""https://www.instagram.com/samba_e_gol/profilecard/?igsh=MXgxZmhzaW4yZzlqZw==""}"
Fairmont Marine Restô,-22.985862,-43.189415,"{""@id"": ""node/12374066138"", ""amenity"": ""restaurant"", ""cuisine"": ""brazilian"", ""name"": ""Fairmont Marine Rest\u00f4"", ""opening_hours"": ""Mo-Su 06:30-16:00,19:00-23:00"", ""outdoor_seating"": ""yes"", ""takeaway"": ""no"", ""toilets:access"": ""permissive""}"
The Boss SCS,-23.6166547,-46.5622022,"{""@id"": ""node/12374892265"", ""addr:housenumber"": ""1462"", ""addr:street"": ""Avenida Goi\u00e1s"", ""amenity"": ""bar"", ""name"": ""The Boss SCS""}"
Espetaria Brasil II,-23.6166391,-46.5624302,"{""@id"": ""node/12374892267"", ""addr:housenumber"": ""1452"", ""addr:street"": ""Avenida Goi\u00e1s"", ""amenity"": ""restaurant"", ""name"": ""Espetaria Brasil II""}"
Goiás Rock Bar,-23.6166427,-46.5624811,"{""@id"": ""node/12374892268"", ""addr:housenumber"": ""1424"", ""addr:street"": ""Rua Marechal Deodoro"", ""amenity"": ""bar"", ""name"": ""Goi\u00e1s Rock Bar""}"
Caldo do Papai,-3.7285109,-38.5022242,"{""@id"": ""node/12377352701"", ""addr:housenumber"": ""409"", ""addr:postcode"": ""60125-000"", ""addr:street"": ""Rua Jos\u00e9 Vilar"", ""amenity"": ""restaurant"", ""cuisine"": ""local"", ""name"": ""Caldo do Papai"", ""opening_hours"": ""Mo-Su 04:00-13:00, 14:00-18:00"", ""phone"": ""+55 85 98518 7974""}"
Sedai Sushi,-23.7074017,-46.5757682,"{""@id"": ""node/12378843225"", ""addr:housenumber"": ""1950"", ""addr:street"": ""Avenida Robert Kennedy"", ""addr:suburb"": ""Parque dos P\u00e1ssaros"", ""amenity"": ""restaurant"", ""cuisine"": ""japanese"", ""name"": ""Sedai Sushi""}"
Garage Pub Itu,-23.2654996,-47.2953232,"{""@id"": ""node/12379004600"", ""addr:city"": ""Itu"", ""addr:housenumber"": ""1341"", ""addr:postcode"": ""13300-000"", ""addr:street"": ""Rua Santa Rita"", ""amenity"": ""restaurant"", ""check_date"": ""2024-11-27"", ""contact:facebook"": ""https://www.facebook.com/garagepubitu/about"", ""contact:instagram"": ""http://www.instagram.com/garagepubitu"", ""cuisine"": ""burger"", ""currency:XBT"": ""yes"", ""delivery"": ""yes"", ""name"": ""Garage Pub Itu"", ""opening_hours"": ""Th-Sa 18:00-23:00; Sa 18:00-22:00"", ""payment:lightning"": ""yes"", ""payment:lightning_contactless"": ""yes"", ""payment:onchain"": ""no"", ""phone"": ""+55 11 93030 6119"", ""website"": ""https://garage-pub.goomer.app/""}"
A Taverna Bar,-23.2635723,-47.2964866,"{""@id"": ""node/12379010656"", ""addr:city"": ""Itu"", ""addr:housenumber"": ""1016"", ""addr:postcode"": ""13300-220"", ""addr:street"": ""Rua Santa Cruz"", ""addr:suburb"": ""Centro"", ""amenity"": ""bar"", ""check_date"": ""2024-11-27"", ""currency:XBT"": ""yes"", ""name"": ""A Taverna Bar"", ""payment:lightning"": ""yes"", ""payment:lightning_contactless"": ""yes"", ""payment:onchain"": ""no""}"
Tricky's,38.7088983,-9.1494294,"{""@id"": ""node/12381062829"", ""addr:housenumber"": ""116"", ""addr:street"": ""Rua da Boavista"", ""amenity"": ""bar"", ""name"": ""Tricky's"", ""website"": ""https://www.facebook.com/Social-B-Lisboa-197112367575799/""}"
Intenso,38.7088616,-9.1497073,"{""@id"": ""node/12381062831"", ""amenity"": ""restaurant"", ""name"": ""Intenso""}"
The Latvian,-12.9803552,-38.5190244,"{""@id"": ""node/12381162867"", ""air_conditioning"": ""yes"", ""amenity"": ""restaurant"", ""bar"": ""yes"", ""check_date"": ""2024-11-27"", ""cuisine"": ""international"", ""name"": ""The Latvian"", ""payment:cash"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""wheelchair"": ""yes""}"
Restaurante Cedru’s,-22.1632064,-43.297269,"{""@id"": ""node/12382884401"", ""addr:city"": ""Para\u00edba do Sul"", ""addr:housenumber"": ""857"", ""addr:postcode"": ""25850-000"", ""addr:street"": ""Avenida Prefeito Bento Gon\u00e7alves Pereira"", ""addr:suburb"": ""Centro"", ""amenity"": ""restaurant"", ""cuisine"": ""lebanese"", ""name"": ""Restaurante Cedru\u2019s""}"
Porto Grill Beer,-1.4429331,-48.4939217,"{""@id"": ""node/12383251600"", ""amenity"": ""restaurant"", ""cuisine"": ""barbecue"", ""name"": ""Porto Grill Beer""}"
Delicias da Rosa,-1.4513631,-48.4936188,"{""@id"": ""node/12383263039"", ""amenity"": ""restaurant"", ""cuisine"": ""regional"", ""name"": ""Delicias da Rosa""}"
Refeitório,-3.7592624,-38.5706957,"{""@id"": ""node/12384514062"", ""amenity"": ""restaurant"", ""name"": ""Refeit\u00f3rio""}"
Refeitório,-3.7592782,-38.5707074,"{""@id"": ""node/12384514820"", ""amenity"": ""restaurant"", ""name"": ""Refeit\u00f3rio""}"
Botequim do Professor,-22.9016127,-43.1818893,"{""@id"": ""node/12385562962"", ""amenity"": ""bar"", ""name"": ""Botequim do Professor""}"
Espaço Cultural Apoena,-1.4423906,-48.4691172,"{""@id"": ""node/12386215388"", ""addr:street"": ""Avenida Duque de Caxias"", ""air_conditioning"": ""no"", ""amenity"": ""bar"", ""indoor_seating"": ""no"", ""name"": ""Espa\u00e7o Cultural Apoena"", ""outdoor_seating"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""toilets"": ""yes""}"
Restaurante da Mara,-1.4518374,-48.4989807,"{""@id"": ""node/12386258497"", ""addr:housenumber"": ""527"", ""addr:street"": ""Rua Senador Manoel Barata"", ""amenity"": ""restaurant"", ""check_date"": ""2024-11-30"", ""contact:phone"": ""+55 91 98183-0353"", ""cuisine"": ""regional"", ""name"": ""Restaurante da Mara""}"
Colaborativo Gastronômico,-22.8955305,-45.8380051,"{""@id"": ""node/12386309704"", ""addr:housenumber"": ""40"", ""addr:postcode"": ""12250000"", ""addr:street"": ""Rua Joaquim de Souza Carvalho"", ""amenity"": ""restaurant"", ""cuisine"": ""brazilian;cake;italian_pizza;pasta;pizza"", ""name"": ""Colaborativo Gastron\u00f4mico"", ""opening_hours"": ""We-Su 18:00-22:00"", ""outdoor_seating"": ""yes"", ""phone"": ""12996549228"", ""self_service"": ""no""}"
LoHe,-22.8955139,-45.8385258,"{""@id"": ""node/12386313902"", ""addr:postcode"": ""12250000"", ""addr:street"": ""Avenida Santa Rita de Cassia"", ""amenity"": ""restaurant"", ""cuisine"": ""brazilian;burger;local"", ""name"": ""LoHe"", ""opening_hours"": ""Fr-Sa 18:00-22:00"", ""outdoor_seating"": ""yes"", ""self_service"": ""no""}"
Moreira's Bar,-22.8959533,-45.8388824,"{""@id"": ""node/12386314001"", ""addr:housenumber"": ""260"", ""addr:postcode"": ""12250"", ""addr:street"": ""Avenida Santa Rita de Cassia"", ""amenity"": ""bar"", ""cuisine"": ""barbecue;brazilian;coffee_shop;friture;local"", ""name"": ""Moreira's Bar"", ""opening_hours"": ""Mo-Fr 15:30-22:00; Sa 15:30-21:00"", ""outdoor_seating"": ""no""}"
Soprano,-1.4483791,-48.5000292,"{""@id"": ""node/12386640253"", ""air_conditioning"": ""yes"", ""amenity"": ""restaurant"", ""check_date"": ""2024-11-30"", ""level"": ""0"", ""name"": ""Soprano"", ""outdoor_seating"": ""yes"", ""payment:cash"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""wheelchair"": ""yes""}"
Estação Grill,-1.4485116,-48.499933,"{""@id"": ""node/12386640254"", ""amenity"": ""restaurant"", ""check_date"": ""2024-11-30"", ""level"": ""1"", ""name"": ""Esta\u00e7\u00e3o Grill""}"
Terrace Açaí,-1.4487547,-48.5001373,"{""@id"": ""node/12386640255"", ""amenity"": ""restaurant"", ""check_date"": ""2024-11-30"", ""level"": ""1"", ""name"": ""Terrace A\u00e7a\u00ed""}"
Zio Cucina,-1.448311,-48.4999445,"{""@id"": ""node/12386640258"", ""air_conditioning"": ""yes"", ""amenity"": ""restaurant"", ""check_date"": ""2024-11-30"", ""level"": ""0"", ""name"": ""Zio Cucina"", ""outdoor_seating"": ""yes"", ""payment:cash"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""wheelchair"": ""yes""}"
Belém Belém Amazônia,-22.9848183,-43.1909572,"{""@id"": ""node/12387245707"", ""addr:housenumber"": ""122"", ""addr:street"": ""Avenida Rainha Elizabeth"", ""amenity"": ""restaurant"", ""cuisine"": ""brazilian;regional"", ""name"": ""Bel\u00e9m Bel\u00e9m Amaz\u00f4nia"", ""opening_hours"": ""Tu-Su 11:00-22:00"", ""outdoor_seating"": ""yes""}"
Mango,-1.4544409,-48.486548,"{""@id"": ""node/12387391614"", ""addr:housenumber"": ""593"", ""addr:street"": ""Avenida Comandante Br\u00e1s de Aguiar"", ""amenity"": ""restaurant"", ""check_date"": ""2024-11-30"", ""contact:website"": ""https://pedidosup.com.br/mangocardapio/"", ""diet:healthy"": ""yes"", ""level"": ""0"", ""name"": ""Mango"", ""payment:cash"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""wheelchair"": ""yes""}"
Cervejaria Cabôca,-1.4497025,-48.5002333,"{""@id"": ""node/12387930035"", ""addr:street"": ""Boulevard Castilhos Fran\u00e7a"", ""air_conditioning"": ""yes"", ""amenity"": ""pub"", ""craft"": ""brewery"", ""indoor_seating"": ""yes"", ""name"": ""Cervejaria Cab\u00f4ca"", ""outdoor_seating"": ""no"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""toilets"": ""yes""}"
Boi novo,-1.4521175,-48.4736332,"{""@id"": ""node/12388050533"", ""addr:street"": ""Avenida Governador Magalh\u00e3es Barata"", ""amenity"": ""restaurant"", ""name"": ""Boi novo""}"
Casa Apoena,-1.4608328,-48.5052907,"{""@id"": ""node/12388406804"", ""addr:housenumber"": ""171"", ""addr:street"": ""Rua S\u00e3o Boaventura"", ""amenity"": ""bar"", ""check_date"": ""2024-12-08"", ""check_date:opening_hours"": ""2024-12-08"", ""contact:phone"": ""+55 91 98264-4919"", ""name"": ""Casa Apoena"", ""opening_hours"": ""Fr 08:00-04:00, Sa 08:00-03:00, Su 12:00-12:00"", ""payment:cash"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""toilets"": ""yes"", ""wheelchair"": ""limited""}"
Imperiu's bar e restaurante,-22.8248048,-45.6669222,"{""@id"": ""node/12388751595"", ""addr:city"": ""Santo Antonio do pinhal"", ""addr:housenumber"": ""06"", ""addr:postcode"": ""12450000"", ""addr:street"": ""Rua Sebasti\u00e3o Marcondes da Silva"", ""addr:suburb"": ""Centro"", ""amenity"": ""restaurant"", ""bar"": ""yes"", ""check_date:currency:XBT"": ""2024-12-01"", ""cuisine"": ""brazilian"", ""currency:XBT"": ""yes"", ""description"": ""Restaurantes t\u00edpico Brasileiro focado em cortes nobres"", ""name"": ""Imperiu's bar e restaurante"", ""opening_hours"": ""We-Mo 11:30-22:00"", ""operator"": ""Jaqueline Gonsalves Dias Lucio"", ""payment:bitcoin"": ""yes"", ""payment:cash"": ""yes"", ""payment:coinos"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""payment:lightning"": ""yes"", ""phone"": ""+55 12 997476931"", ""website"": ""https://www.instagram.com/imperiusbarerestaurante/""}"
Macarronada Italiana,-22.8938264,-47.0564072,"{""@id"": ""node/12390094090"", ""addr:city"": ""Campinas"", ""addr:housenumber"": ""252"", ""addr:postcode"": ""13024-110"", ""addr:street"": ""Rua Olavo Bilac"", ""addr:suburb"": ""Cambu\u00ed"", ""amenity"": ""restaurant"", ""cuisine"": ""italian"", ""name"": ""Macarronada Italiana"", ""opening_hours"": ""Tu-Su 09:00-22:00""}"
Arau,-25.4295558,-49.2815125,"{""@id"": ""node/12390202591"", ""amenity"": ""pub"", ""name"": ""Arau""}"
Bob's,-1.4382135,-48.4669325,"{""@id"": ""node/12390950753"", ""amenity"": ""restaurant"", ""name"": ""Bob's""}"
Batistao,-1.4337264,-48.4646788,"{""@id"": ""node/12390967392"", ""amenity"": ""restaurant"", ""name"": ""Batistao""}"
Ver o açai,-1.4331322,-48.4604875,"{""@id"": ""node/12390975375"", ""amenity"": ""restaurant"", ""name"": ""Ver o a\u00e7ai""}"
Tokyo Sushi,-1.4299279,-48.4584064,"{""@id"": ""node/12390996870"", ""amenity"": ""restaurant"", ""check_date"": ""2024-12-07"", ""cuisine"": ""sushi"", ""name"": ""Tokyo Sushi"", ""outdoor_seating"": ""yes"", ""wheelchair"": ""yes""}"
Pub & brunch,-1.4294773,-48.4580747,"{""@id"": ""node/12390997929"", ""amenity"": ""pub"", ""check_date"": ""2024-12-07"", ""name"": ""Pub & brunch"", ""wheelchair"": ""yes""}"
Amazon na cuja,-1.4449729,-48.479994,"{""@id"": ""node/12391003189"", ""amenity"": ""restaurant"", ""name"": ""Amazon na cuja""}"
Chicken House,-1.4336636,-48.4641558,"{""@id"": ""node/12391003190"", ""amenity"": ""restaurant"", ""name"": ""Chicken House""}"
Girassol da Ilha do Combu,-1.5087372,-48.4651525,"{""@id"": ""node/12392682505"", ""amenity"": ""restaurant"", ""cuisine"": ""regional"", ""name"": ""Girassol da Ilha do Combu"", ""outdoor_seating"": ""yes""}"
Yakisoba da Stefany,-23.9400501,-46.3778,"{""@id"": ""node/12394300037"", ""amenity"": ""restaurant"", ""cuisine"": ""yakisoba"", ""name"": ""Yakisoba da Stefany"", ""website"": ""https://www.ifood.com.br/delivery/santos-sp/yakisoba-da-stefany-castelo/736e6628-0288-48ae-8f80-be660bf0e748""}"
Joy Project Brewing,-25.4951776,-49.2741762,"{""@id"": ""node/12394321913"", ""addr:housenumber"": ""15847"", ""addr:street"": ""Linha Verde"", ""amenity"": ""pub"", ""microbrewery"": ""yes"", ""name"": ""Joy Project Brewing""}"
Club shake Bosque,-1.4260671,-48.4560997,"{""@id"": ""node/12394694731"", ""addr:housenumber"": ""2909"", ""addr:street"": ""Alferes costa"", ""amenity"": ""pub"", ""name"": ""Club shake Bosque""}"
Capriciosa,-1.4397398,-48.4567358,"{""@id"": ""node/12394732888"", ""air_conditioning"": ""yes"", ""amenity"": ""restaurant"", ""check_date"": ""2024-12-03"", ""cuisine"": ""japanese;pizza"", ""name"": ""Capriciosa"", ""outdoor_seating"": ""yes""}"
Rafael Grill,-1.4334634,-48.4467993,"{""@id"": ""node/12395863325"", ""amenity"": ""restaurant"", ""check_date"": ""2024-12-04"", ""cuisine"": ""barbecue"", ""name"": ""Rafael Grill""}"
Brasileirinho,-1.4340482,-48.4505336,"{""@id"": ""node/12395863326"", ""amenity"": ""bar"", ""check_date"": ""2024-12-04"", ""name"": ""Brasileirinho""}"
Frango na Brasa,-1.4328258,-48.4510693,"{""@id"": ""node/12395863328"", ""amenity"": ""restaurant"", ""check_date"": ""2024-12-04"", ""cuisine"": ""barbecue"", ""name"": ""Frango na Brasa""}"
Bar Palmeira,-25.4628673,-49.3053168,"{""@id"": ""node/12395865546"", ""amenity"": ""pub"", ""name"": ""Bar Palmeira""}"
Grão Sabor Churrascaria,-1.4527854,-48.4953492,"{""@id"": ""node/12396423317"", ""amenity"": ""restaurant"", ""check_date"": ""2024-12-04"", ""name"": ""Gr\u00e3o Sabor Churrascaria""}"
Anhanguera Grill e Pizza,-23.4086466,-46.8565336,"{""@id"": ""node/12396727335"", ""addr:housenumber"": ""123"", ""addr:street"": ""Rua Jean Anastace Kovelis"", ""amenity"": ""restaurant"", ""name"": ""Anhanguera Grill e Pizza""}"
Bistrô 605,-23.408399,-46.8564412,"{""@id"": ""node/12396727336"", ""addr:housenumber"": ""123"", ""addr:street"": ""Rua Jean Anastace Kovelis"", ""amenity"": ""restaurant"", ""name"": ""Bistr\u00f4 605""}"
Spoletto,-23.4083787,-46.856663,"{""@id"": ""node/12396727339"", ""addr:street"": ""Rua Jean Anastace Kovelis"", ""amenity"": ""restaurant"", ""cuisine"": ""italian"", ""name"": ""Spoletto""}"
Amazônia na Cuia,-1.4258861,-48.4589594,"{""@id"": ""node/12398473716"", ""amenity"": ""restaurant"", ""check_date"": ""2024-12-05"", ""name"": ""Amaz\u00f4nia na Cuia""}"
Tudo OK!,-1.4293161,-48.4479476,"{""@id"": ""node/12398848146"", ""amenity"": ""restaurant"", ""check_date"": ""2024-12-05"", ""cuisine"": ""pizza"", ""name"": ""Tudo OK!""}"
No Grau,-1.4309561,-48.4513996,"{""@id"": ""node/12398848147"", ""amenity"": ""bar"", ""check_date"": ""2024-12-05"", ""name"": ""No Grau""}"
Container,-1.4523322,-48.4799791,"{""@id"": ""node/12398887087"", ""amenity"": ""restaurant"", ""check_date"": ""2024-12-05"", ""name"": ""Container""}"
Antique Bistrô,-12.9687456,-38.5076929,"{""@id"": ""node/12399867201"", ""amenity"": ""restaurant"", ""name"": ""Antique Bistr\u00f4""}"
Satoshy Sushibar,-22.8337393,-47.0785281,"{""@id"": ""node/12399981381"", ""addr:city"": ""Campinas"", ""addr:housenumber"": ""37"", ""addr:postcode"": ""13084-791"", ""addr:street"": ""Avenida Doutor Romeu Tortima"", ""addr:suburb"": ""Jardim Santa Genebra II"", ""amenity"": ""restaurant"", ""contact:instagram"": ""https://www.instagram.com/satoshysushibarao/"", ""cuisine"": ""japanese"", ""name"": ""Satoshy Sushibar"", ""phone"": ""+55 (19) 3289-2256""}"
Rural Pizzeria Napoletana,-23.5081716,-47.4609603,"{""@id"": ""node/12400210226"", ""addr:city"": ""Sorocaba"", ""addr:housenumber"": ""87"", ""addr:postcode"": ""18030-125"", ""addr:street"": ""Rua Jos\u00e9 Mesquita Sobrinho"", ""addr:suburb"": ""Jardim Vergueiro"", ""amenity"": ""restaurant"", ""check_date"": ""2024-12-06"", ""contact:email"": ""contato@ruralpizzeria.com.br"", ""contact:facebook"": ""https://www.facebook.com/ruralpizzeria"", ""contact:instagram"": ""https://www.instagram.com/ruralpizzeria/"", ""cuisine"": ""pizza"", ""currency:XBT"": ""yes"", ""name"": ""Rural Pizzeria Napoletana"", ""opening_hours"": ""We-Su 18:00-23:00"", ""payment:lightning"": ""yes"", ""payment:lightning_contactless"": ""yes"", ""payment:onchain"": ""no"", ""phone"": ""+55 15 3142 2387"", ""website"": ""https://www.ruralpizzeria.com.br/""}"
